280.001	310
279.79	305
279.582	307
279.382	311
279.184	526
278.986	520
278.789	542
278.59	526
278.399	520
278.197	514
278.033	541
277.861	524
277.662	536
277.462	484
277.262	529
277.063	554
276.862	490
276.662	482
276.461	509
276.262	498
276.061	496
275.851	502
275.649	519
275.446	968
275.244	546
275.045	548
274.844	509
274.643	493
274.443	495
274.242	517
274.082	523
273.926	493
273.763	498
273.562	501
273.363	502
273.164	508
272.966	474
272.765	527
272.564	468
272.367	552
272.166	487
271.966	515
271.764	521
271.564	480
271.363	487
271.165	459
270.963	466
270.763	504
270.563	473
270.363	501
270.163	483
269.962	488
269.799	497
269.6	471
269.401	461
269.199	468
269.037	484
268.821	492
268.62	485
268.42	520
268.22	485
268.022	448
267.9	502
267.74	481
267.54	524
267.382	467
267.182	476
266.983	448
266.781	519
266.58	480
266.371	512
266.173	490
265.972	454
265.774	519
265.576	460
265.377	429
265.178	490
264.978	461
264.779	474
264.59	505
264.385	467
264.183	488
263.981	523
263.782	500
263.582	464
263.386	461
263.187	474
262.986	468
262.786	492
262.587	492
262.389	480
262.187	480
261.99	428
261.788	494
261.588	502
261.385	487
261.184	429
260.984	505
260.782	460
260.58	490
260.383	476
260.184	450
259.984	448
259.783	469
259.583	488
259.383	470
259.184	453
258.986	515
258.789	438
258.586	470
258.389	422
258.19	441
257.998	469
257.839	494
257.672	465
257.513	496
257.354	470
257.191	436
256.991	449
256.829	513
256.62	505
256.42	507
256.22	494
256.02	484
255.821	508
255.618	522
255.429	542
255.27	524
255.06	502
254.858	474
254.659	524
254.45	500
254.252	496
254.05	503
253.848	506
253.645	536
253.444	536
253.243	513
253.043	487
252.845	486
252.644	545
252.445	541
252.247	571
252.046	524
251.843	559
251.644	602
251.444	605
251.244	526
251.044	580
250.844	601
250.643	548
250.443	580
250.244	571
250.044	600
249.843	609
249.644	666
249.442	628
249.243	618
249.043	614
248.884	685
248.685	650
248.523	630
248.324	663
248.12	674
247.958	668
247.758	672
247.599	680
247.397	654
247.236	720
247.078	672
246.918	700
246.725	748
246.525	753
246.323	727
246.124	762
245.919	805
245.72	761
245.519	779
245.357	826
245.195	776
244.995	841
244.797	758
244.605	890
244.444	815
244.245	884
244.044	813
243.843	897
243.647	961
243.444	986
243.245	953
243.045	961
242.845	1034
242.643	1047
242.444	1055
242.244	1020
242.045	1029
241.845	1060
241.647	1097
241.444	1093
241.244	1150
241.043	1194
240.842	1204
240.649	1191
240.486	1142
240.283	1138
240.084	1285
239.883	1198
239.683	1201
239.482	1226
239.284	1234
239.124	1254
238.923	1337
238.724	1301
238.525	1403
238.323	1335
238.123	1323
237.925	1358
237.725	1362
237.525	1437
237.325	1376
237.123	1467
236.924	1488
236.724	1424
236.525	1401
236.324	1578
236.124	1610
235.922	1589
235.725	1669
235.524	1659
235.323	1725
235.125	1678
234.924	1792
234.724	1811
234.523	1789
234.324	1890
234.124	1993
233.925	2017
233.724	2083
233.523	2015
233.322	2102
233.161	2179
233.003	2186
232.844	2219
232.645	2303
232.444	2386
232.244	2373
232.047	2445
231.846	2399
231.647	2531
231.445	2574
231.246	2629
231.045	2738
230.845	2824
230.644	2703
230.442	2737
230.242	2747
230.041	2897
229.878	2896
229.718	3008
229.557	2861
229.397	2983
229.182	2961
228.98	2993
228.781	2981
228.58	3035
228.38	3013
228.181	2917
228.021	2981
227.82	2921
227.62	3108
227.423	3002
227.222	2897
227.022	2916
226.822	2911
226.623	2906
226.419	3030
226.22	2895
226.019	2989
225.819	3107
225.617	2957
225.429	2996
225.228	2988
225.03	2892
224.83	2993
224.63	2962
224.428	2959
224.231	2979
224.03	2907
223.832	2949
223.628	2958
223.429	2800
223.266	2811
223.068	2843
222.867	2839
222.668	2913
222.504	2852
222.306	2864
222.106	2667
221.906	2799
221.703	2703
221.501	2822
221.301	2592
221.099	2667
220.899	2624
220.698	2669
220.404	2549
220.202	2683
220.004	2543
219.802	2487
219.603	2546
219.431	2490
219.274	2427
219.075	2477
218.916	2385
218.715	2311
218.52	2390
218.359	2288
218.156	2322
217.994	2350
217.835	2253
217.631	2225
217.423	2222
217.222	2227
217.023	2188
216.822	2151
216.622	2168
216.411	2213
216.211	2172
216.01	2182
215.806	2167
215.605	2123
215.405	2165
215.203	2149
215.004	2192
214.804	2127
214.604	2116
214.403	2160
214.205	2177
214.004	2214
213.805	2252
213.604	2213
213.406	2318
213.203	2331
213.003	2248
212.803	2185
212.602	2330
212.404	2334
212.203	2352
212.006	2167
211.803	2312
211.603	2304
211.399	2228
211.197	2341
211.035	2186
210.837	2370
210.636	2362
210.443	2428
210.242	2306
210.043	2381
209.841	2348
209.678	2397
209.478	2352
209.265	2400
209.066	2414
208.864	2327
208.664	2388
208.465	2465
208.262	2355
208.063	2490
207.862	2333
207.665	2384
207.465	2391
207.264	2318
207.064	2400
206.862	2299
206.662	2321
206.461	2443
206.262	2307
206.062	2268
205.865	2427
205.666	2248
205.466	2304
205.267	2289
205.069	2276
204.868	2415
204.666	2256
204.465	2232
204.264	2184
