180	7
180.1	9
180.1	4
180.2	5
180.3	6
180.4	2
180.5	2
180.7	3
180.8	3
180.9	6
181	1
181.2	3
181.3	1
181.5	6
181.6	4
181.8	1
181.9	3
182.1	3
182.3	0
182.5	7
182.6	2
182.8	3
183	1
183.1	4
183.3	4
183.5	7
183.6	3
183.8	2
183.9	1
184.1	5
184.2	2
184.4	7
184.6	4
184.7	1
184.8	4
185	4
185.1	6
185.2	7
185.4	4
185.5	5
185.6	1
185.8	3
185.9	0
186	3
186.1	6
186.2	5
186.3	7
186.4	1
186.6	0
186.7	0
186.8	2
186.8	9
186.9	4
187	4
187.1	2
187.2	4
187.3	5
187.4	2
187.5	3
187.6	6
187.7	4
187.7	4
187.8	6
187.9	14
188	3
188.1	5
188.1	6
188.2	6
188.3	5
188.4	6
188.4	5
188.5	3
188.6	6
188.7	3
188.7	5
188.8	4
188.9	3
189	6
189.1	7
189.1	4
189.2	4
189.3	1
189.4	4
189.4	4
189.5	6
189.6	5
189.7	6
189.8	9
189.9	2
190	8
190.1	2
190.1	4
190.2	4
190.3	6
190.4	1
190.5	3
190.6	3
190.7	8
190.8	9
190.9	6
191	14
191.1	11
191.2	3
191.3	9
191.5	15
191.6	4
191.7	9
191.8	4
191.9	4
192.1	5
192.2	8
192.3	7
192.4	2
192.6	3
192.7	11
192.8	4
193	7
193.1	3
193.3	8
193.4	3
193.6	7
193.7	5
193.8	4
194	8
194.2	7
194.3	13
194.5	7
194.6	4
194.8	7
194.9	8
195.1	7
195.3	12
195.4	8
195.6	5
195.8	7
195.9	6
196.1	3
196.3	7
196.5	9
196.7	9
196.8	9
197	13
197.2	7
197.4	4
197.6	11
197.8	10
197.9	12
198.1	4
198.3	5
198.5	15
198.7	9
198.9	4
199.1	15
199.3	8
199.5	16
199.7	8
199.9	8
200.1	9
200.2	14
200.4	11
200.6	14
200.8	11
201	11
201.2	8
201.4	9
201.6	7
201.8	10
202	24
202.2	15
202.4	18
202.6	14
202.8	14
203	7
203.2	20
203.4	12
203.6	11
203.8	8
204	24
204.2	17
204.4	12
204.6	20
204.8	19
205	17
205.2	19
205.4	18
205.6	24
205.8	25
206	18
206.2	18
206.4	22
206.6	21
206.8	26
207	23
207.2	36
207.4	19
207.6	31
207.7	17
207.9	29
208.1	25
208.3	44
208.5	29
208.7	38
208.9	20
209.1	25
209.3	29
209.5	26
209.7	35
209.9	36
210.1	37
210.3	40
210.5	35
210.7	38
210.9	57
211.1	32
211.3	53
211.5	42
211.7	40
211.9	41
212.1	37
212.3	38
212.5	50
212.7	39
212.9	40
213.1	32
213.3	50
213.5	50
213.7	42
213.9	46
214.1	44
214.2	57
214.4	51
214.6	59
214.8	41
215	48
215.2	64
215.4	59
215.6	44
215.8	51
216	60
216.2	68
216.4	57
216.6	57
216.8	49
217	51
217.2	40
217.4	59
217.6	57
217.8	66
218	64
218.2	70
218.3	52
218.5	45
218.7	62
218.9	60
219.1	71
219.3	63
219.5	65
219.7	69
219.9	45
220.1	54
220.3	55
220.5	64
220.6	52
220.8	49
221	59
221.2	77
221.4	56
221.6	61
221.8	61
222	59
222.2	44
222.3	56
222.6	45
222.7	57
222.9	44
223.1	55
223.3	58
223.5	45
223.7	40
223.9	47
224.1	47
224.2	40
224.4	47
224.6	39
224.8	35
225	42
225.2	49
225.3	54
225.6	43
225.7	27
225.9	39
226.1	31
226.3	25
226.5	34
226.7	49
226.9	27
227	32
227.2	23
227.4	30
227.6	27
227.8	38
228	22
228.2	77
228.3	26
228.5	20
228.7	33
228.9	23
229.1	29
229.3	29
229.4	29
229.6	18
229.8	22
230	19
230.2	33
230.4	28
230.5	19
230.7	19
230.9	12
231.1	8
231.3	21
231.5	21
231.7	15
231.8	20
232	21
232.2	16
232.4	24
232.6	18
232.7	21
232.9	20
233.1	16
233.3	16
233.5	13
233.7	12
233.8	20
234	10
234.2	15
234.4	21
234.6	17
234.7	12
234.9	11
235.1	17
235.3	7
235.5	9
235.6	14
235.8	11
236	18
236.2	13
236.3	11
236.5	12
236.7	18
236.9	9
237.1	15
237.2	11
237.4	17
237.6	19
237.8	18
238	19
238.1	15
238.3	20
238.5	17
238.7	12
238.8	16
239	15
239.2	13
239.4	17
239.5	24
239.7	12
239.9	13
240.1	13
240.2	20
240.4	11
240.6	15
240.8	23
240.9	13
241.1	10
241.3	11
241.5	15
241.7	13
241.8	21
242	16
242.2	9
242.3	11
242.5	12
242.7	14
242.9	14
243.1	14
243.2	18
243.4	10
243.6	9
243.8	12
243.9	16
244.1	15
244.3	9
244.4	12
244.6	15
244.8	19
245	12
245.1	11
245.3	14
245.5	15
245.7	14
245.8	9
246	8
246.2	12
246.4	16
246.5	10
246.7	18
246.9	14
247.1	14
247.2	17
247.4	19
247.6	11
247.8	16
247.9	20
248.1	26
248.3	15
248.4	17
248.6	12
248.8	17
249	10
249.2	22
249.3	11
249.5	5
249.7	22
249.8	20
250	12
250.2	14
250.4	11
250.5	21
